"전국","전구",109.45,105.39,109.96,103.83,100.87,106.97
"전국","부엌용세제",118.88,118.86,118.89,118.91,118.03,118.36
"전국","청소용세제",127.24,127.49,127.70,128.19,128.07,127.94
"전국","살충제",130.96,129.35,129.04,130.87,130.58,130.84
"전국","가정용비닐용품",123.17,123.96,124.85,129.72,130.57,132.40
"전국","키친타월",129.46,135.29,130.00,128.85,133.44,136.04
"전국","방향제",128.10,127.14,129.62,126.94,128.04,129.29
"전국","습기제거제",121.21,119.85,115.89,117.41,143.22,139.72
"전국","종이기저귀",121.84,111.00,111.34,114.67,113.32,113.60
"전국","생리대",122.67,123.41,113.78,118.22,123.46,119.19
"전국","마스크",70.85,70.85,70.85,70.88,70.80,70.80
"전국","반창고",101.52,101.55,101.63,101.63,101.70,101.69
"전국","안경",101.19,101.21,101.12,101.17,101.10,101.19
"전국","콘택트렌즈",98.26,98.24,98.31,98.15,97.97,98.38
"전국","의료측정기",99.09,99.19,99.01,99.22,99.13,99.00
"전국","보청기",101.95,101.95,101.95,101.95,101.95,101.95
"전국","치료재료",104.31,104.31,104.31,104.31,104.31,104.31
"전국","자동차타이어",120.06,120.20,120.16,120.22,120.17,120.09
"전국","컴퓨터소모품",116.48,116.48,118.23,117.55,116.27,116.41
"전국","저장장치",115.48,115.45,115.14,131.87,131.71,131.81
"전국","장난감",100.00,101.23,100.73,100.68,98.65,100.74
"전국","레저용품",112.59,112.59,112.62,112.66,112.66,109.27
"전국","운동용품",99.26,100.87,100.19,100.31,100.49,98.50
"전국","원예용품",115.37,115.55,115.96,115.96,115.96,116.05
"전국","반려동물용품",115.33,116.17,118.10,116.29,117.44,116.01
"전국","종이문구",116.56,116.56,117.53,117.93,117.94,118.44
"전국","기타문구",124.89,124.46,124.89,125.49,125.46,125.51
"전국","필기구",115.22,115.17,115.29,115.33,115.58,115.28
"전국","회화용구",115.14,115.21,114.91,114.46,114.32,115.58
"전국","칫솔",104.63,105.37,102.68,103.52,104.75,104.37
"전국","치약",108.27,109.03,107.87,107.37,106.61,107.03
"전국","비누",131.70,132.67,129.63,129.94,130.51,134.08
"전국","화장지",120.60,120.27,121.60,123.10,118.85,118.86
"전국","구강세정제",121.28,117.48,120.83,115.69,113.45,111.55
"전국","가방",108.07,108.07,108.07,108.07,108.07,108.07
"전국","핸드백",112.62,112.62,112.62,112.62,112.62,112.62
"전국","우산",106.20,106.22,105.82,105.86,105.32,106.29
"전국","유모차",105.34,105.34,107.21,107.21,107.04,107.00
"전국","선글라스",99.27,99.83,99.93,99.93,99.94,99.69
"전국","지갑",122.69,122.69,122.69,122.69,122.69,122.69
"전국","전기 · 가스 · 수도",136.72,136.77,129.95,133.03,140.41,140.34
"전국","전기 · 가스 · 수도",136.72,136.77,129.95,133.03,140.41,140.34
"전국","상수도료",112.26,112.54,113.05,113.05,112.94,112.44
"전국","전기료",143.41,143.41,127.02,127.02,142.78,142.78
"전국","도시가스",136.18,136.18,136.52,145.47,145.50,145.50
"전국","지역난방비",148.49,148.49,162.91,162.99,162.99,162.99
"전국","집세",103.89,103.96,104.01,104.09,104.15,104.22
"전국","집세",103.89,103.96,104.01,104.09,104.15,104.22
